Emp_Id,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,left,promotion_last_5years,Department,salary
IND43120,74%,64%,4,147,5,0,0,0,technical,medium
IND30063,49%,48%,3,190,2,0,0,0,technical,medium
IND41719,91%,97%,4,183,3,0,0,0,support,low
IND20962,74%,92%,5,255,3,0,0,0,support,low
IND20049,86%,82%,4,252,4,0,0,0,support,low
IND30431,52%,47%,6,141,5,1,0,0,support,low
IND39204,95%,81%,3,260,2,0,0,0,support,low
IND42509,65%,98%,3,136,3,0,0,0,support,low
IND08049,70%,56%,4,182,2,0,0,0,support,low
IND22852,14%,66%,6,142,5,0,0,0,support,low
IND29631,92%,53%,2,261,4,0,0,0,support,low
IND22759,54%,60%,3,209,2,0,0,0,support,low
IND04017,76%,95%,2,156,4,0,0,0,support,high
IND37924,78%,66%,4,214,2,0,0,0,technical,low
IND09715,85%,86%,4,250,3,0,0,0,technical,low
IND31887,78%,80%,4,197,3,1,0,0,technical,low
IND20767,55%,72%,3,149,3,0,0,0,management,low
IND34286,68%,61%,5,271,2,0,0,0,IT,high
IND07358,91%,68%,4,187,2,0,0,0,IT,low
IND24551,76%,56%,3,154,2,0,0,0,IT,low
IND30958,15%,67%,4,264,3,0,0,0,IT,low
IND33968,95%,60%,2,144,3,0,0,0,IT,high
IND36358,74%,37%,6,200,3,0,0,0,product_mng,low
IND10914,92%,56%,5,197,2,1,0,0,product_mng,medium
IND16281,64%,89%,3,175,3,1,0,0,product_mng,high
IND37740,96%,90%,3,161,3,0,0,0,product_mng,medium
IND39326,21%,72%,3,245,6,0,0,0,IT,high
IND11828,85%,67%,3,167,4,0,0,0,RandD,medium
IND01955,52%,86%,5,168,3,0,0,0,RandD,medium
IND20250,54%,81%,5,261,6,0,0,0,RandD,medium
IND27647,56%,81%,5,274,4,0,0,0,RandD,medium
IND02352,59%,79%,4,181,3,0,0,0,RandD,medium
IND36928,88%,58%,5,266,3,1,0,0,marketing,medium
IND0673,70%,84%,4,184,3,0,0,0,sales,medium
IND05200,95%,58%,3,193,2,0,0,0,accounting,medium
IND06400,83%,88%,3,217,2,1,0,0,support,high
IND28759,76%,62%,4,197,3,0,0,0,technical,low
IND42693,82%,92%,5,252,3,0,0,0,management,medium
IND15820,55%,97%,4,136,3,0,0,0,marketing,medium
IND14011,89%,55%,5,194,4,0,0,0,marketing,medium
IND39272,66%,94%,4,190,3,0,0,0,marketing,medium
IND39280,41%,61%,3,185,2,1,0,0,sales,medium
IND19144,83%,77%,3,232,2,1,0,0,sales,medium
IND18435,88%,72%,3,200,2,1,0,0,sales,medium
IND0151,56%,66%,5,155,2,0,0,0,sales,medium
IND03902,53%,72%,3,228,3,0,0,0,sales,medium
IND16201,80%,41%,3,188,4,0,0,0,sales,high
IND24450,95%,78%,4,245,3,0,0,0,sales,low
IND06909,90%,88%,4,205,2,0,0,0,sales,low
IND22612,50%,97%,4,269,3,0,0,0,sales,low
IND11140,40%,59%,3,207,6,0,0,0,sales,high
IND11820,52%,85%,3,250,4,0,0,0,sales,low
IND16515,51%,50%,5,251,3,1,0,0,sales,low
IND32199,84%,62%,5,217,3,0,0,0,sales,low
IND23891,78%,98%,5,252,3,0,0,0,sales,high
IND40231,91%,71%,2,159,3,1,0,0,sales,low
IND25001,59%,71%,5,169,2,0,0,0,sales,low
IND051,69%,97%,5,105,4,0,0,0,sales,low
IND35837,87%,93%,4,268,2,0,0,0,sales,low
IND03746,66%,100%,5,145,2,0,0,0,sales,low
IND17529,50%,54%,4,165,3,0,0,0,accounting,low
IND34989,95%,75%,3,253,4,0,0,0,accounting,low
IND10226,77%,64%,3,254,3,0,0,0,accounting,medium
IND25640,66%,50%,3,218,2,0,0,0,hr,medium
IND44254,61%,98%,3,138,5,1,0,0,hr,medium
IND26497,70%,87%,5,239,3,0,0,0,hr,medium
IND30189,89%,71%,5,182,2,1,0,0,hr,medium
IND42563,60%,78%,4,152,3,1,0,0,technical,medium
IND29602,62%,51%,3,222,3,1,0,0,technical,medium
IND36105,59%,90%,2,219,2,1,0,0,technical,medium
IND43613,69%,59%,4,266,4,0,0,0,technical,medium
IND14410,36%,94%,3,113,5,1,0,0,technical,medium
IND32108,59%,93%,4,146,3,0,0,0,technical,medium
IND43463,50%,51%,5,238,4,0,0,0,technical,medium
IND10625,53%,99%,3,188,3,0,0,0,technical,high
IND30280,84%,90%,4,237,2,0,0,0,technical,low
IND34546,51%,95%,4,201,3,0,0,0,technical,medium
IND26359,53%,56%,5,188,3,0,0,0,technical,medium
IND39357,98%,63%,3,137,3,0,0,0,support,medium
IND19910,95%,81%,4,263,3,0,0,0,support,medium
IND31910,13%,76%,5,217,3,0,0,0,support,low
IND32758,50%,64%,4,213,4,0,0,0,support,low
IND07678,93%,76%,3,244,3,0,0,0,support,low
IND13664,50%,87%,3,252,2,0,0,0,support,low
IND15246,66%,84%,4,168,2,0,0,0,support,low
IND18541,89%,79%,4,212,3,0,0,0,support,low
IND06309,46%,43%,4,258,3,0,0,0,support,low
IND22000,67%,60%,4,210,3,0,0,0,support,low
IND28641,96%,90%,4,246,3,0,0,0,support,low
IND05316,98%,76%,4,221,3,1,0,0,technical,low
IND06905,67%,57%,5,215,4,0,0,0,technical,low
IND01788,72%,72%,4,175,4,0,0,0,technical,low
IND08194,65%,49%,5,221,2,0,0,0,management,low
IND03758,72%,67%,5,219,3,0,0,0,IT,low
IND05331,78%,58%,3,154,3,0,0,0,IT,low
IND13069,93%,56%,3,266,2,0,0,0,IT,low
IND20466,73%,85%,5,224,4,0,0,0,IT,low
IND03779,20%,57%,4,269,5,1,0,0,IT,low
IND11586,47%,50%,4,159,2,0,0,0,product_mng,low
IND43228,56%,62%,4,247,3,0,0,0,product_mng,low
IND44020,72%,86%,4,137,2,0,0,0,product_mng,low
IND05845,91%,56%,4,251,4,0,0,0,product_mng,medium
IND06263,79%,49%,5,210,3,0,0,0,IT,medium
IND30485,53%,75%,2,123,4,0,0,0,RandD,medium
IND43048,14%,51%,4,253,6,0,0,0,RandD,medium
IND14023,78%,92%,5,242,4,0,0,0,RandD,medium
IND15581,52%,74%,3,238,3,0,0,0,RandD,medium
IND08619,94%,68%,5,151,2,0,0,0,RandD,medium
IND43386,83%,80%,4,158,4,0,0,0,marketing,medium
IND31378,44%,68%,2,120,2,0,0,0,marketing,medium
IND38752,72%,74%,3,187,2,0,0,0,sales,medium
IND32833,84%,58%,3,140,3,0,0,0,accounting,medium
IND28491,76%,99%,3,164,2,0,0,0,support,medium
IND26347,92%,94%,5,253,2,0,0,0,technical,high
IND04378,58%,93%,5,235,2,0,0,0,management,low
IND07822,85%,81%,4,189,4,0,0,0,marketing,medium
IND26711,74%,51%,4,246,3,1,0,0,marketing,medium
IND38111,74%,87%,4,258,2,0,0,0,marketing,medium
IND44639,72%,80%,3,158,3,0,0,0,sales,medium
IND07083,76%,98%,4,173,3,1,0,0,sales,low
IND23137,85%,72%,3,201,3,0,0,0,sales,low
IND38968,82%,49%,5,185,3,0,0,0,sales,low
IND43325,60%,93%,5,270,3,1,0,0,sales,low
IND09095,39%,64%,3,152,2,0,0,0,sales,low
IND22431,83%,53%,3,211,4,1,0,0,sales,low
IND04563,70%,92%,3,162,3,1,0,0,sales,low
IND37582,84%,97%,4,253,2,1,0,0,sales,low
IND18033,90%,77%,4,236,3,0,0,0,sales,low
IND02347,18%,84%,4,231,5,0,0,0,sales,low
IND31868,52%,71%,2,231,2,0,0,0,sales,low
IND05016,87%,51%,4,233,3,0,0,0,sales,low
IND23748,60%,79%,5,217,2,0,0,0,sales,low
IND21556,72%,93%,4,174,2,0,0,0,sales,low
IND33654,48%,64%,4,227,3,0,0,0,sales,low
IND40063,75%,53%,3,222,2,0,0,0,sales,low
IND12824,85%,55%,2,207,6,0,0,0,sales,low
IND37686,39%,41%,6,115,3,0,0,0,sales,low
IND07179,61%,68%,3,254,2,0,0,0,accounting,low
IND12352,60%,61%,4,170,3,0,0,0,accounting,low
IND23649,57%,64%,2,206,3,0,0,0,accounting,low
IND05304,19%,68%,5,149,3,0,0,0,hr,medium
IND12987,48%,77%,3,197,3,0,0,0,hr,medium
IND18813,69%,75%,4,261,3,0,0,0,hr,medium
IND02617,70%,55%,4,256,4,0,0,0,hr,medium
IND05015,65%,92%,3,219,3,0,0,0,technical,medium
IND10427,81%,96%,4,143,3,1,0,0,technical,medium
IND22980,85%,95%,4,171,3,0,0,0,technical,medium
IND11683,93%,76%,4,207,2,0,0,0,technical,medium
IND05794,72%,94%,4,235,3,0,0,0,technical,medium
IND06579,49%,55%,2,173,3,0,0,0,technical,medium
IND28918,94%,47%,5,131,6,0,0,0,technical,medium
IND38537,81%,84%,4,143,2,0,0,0,technical,medium
IND44410,92%,78%,5,193,4,0,0,0,technical,high
IND13502,97%,82%,3,135,2,0,0,0,technical,low
IND19339,98%,61%,4,265,2,1,0,0,technical,medium
IND03960,44%,45%,3,133,2,1,0,0,support,medium
IND19148,72%,87%,4,184,4,0,0,0,support,medium
IND13326,80%,73%,5,135,3,0,0,0,support,medium
IND15169,60%,72%,4,267,4,0,0,0,support,low
IND25394,89%,65%,4,184,3,0,0,0,support,low
IND37964,69%,57%,5,227,2,0,0,0,support,low
IND19017,54%,81%,4,257,2,0,0,0,support,low
IND27193,97%,75%,5,235,3,1,0,0,support,low
IND15466,37%,40%,4,161,2,0,0,0,support,low
IND19875,73%,52%,4,215,3,0,0,0,support,low
IND18177,57%,69%,4,146,3,0,0,0,support,low
IND25169,86%,66%,4,191,2,0,0,0,technical,low
IND03523,83%,85%,4,261,3,0,0,0,technical,low
IND08509,19%,52%,5,200,5,0,0,0,technical,low
IND17814,55%,93%,4,239,4,0,0,0,management,low
IND26967,60%,65%,4,160,2,0,0,0,IT,low
IND0763,62%,71%,3,177,3,1,0,0,IT,low
IND04806,65%,55%,5,215,2,0,0,0,IT,low
IND32055,40%,48%,4,97,2,0,0,0,IT,low
IND24103,82%,78%,5,231,2,1,0,0,IT,low
IND34597,75%,69%,2,257,2,1,0,0,product_mng,low
IND39921,83%,53%,3,232,3,1,0,0,product_mng,low
IND0570,77%,78%,4,212,3,0,0,0,product_mng,low
IND0880,59%,98%,4,198,3,0,0,0,product_mng,low
IND01315,80%,79%,5,240,4,0,0,0,IT,medium
IND10458,84%,55%,3,242,3,0,0,0,RandD,medium
IND21664,88%,71%,4,250,3,0,0,0,RandD,medium
IND03427,37%,90%,3,229,6,0,0,0,RandD,medium
IND12750,88%,66%,4,133,2,0,0,0,RandD,medium
IND12680,69%,85%,3,200,2,0,0,0,RandD,medium
IND02057,54%,49%,2,155,2,1,0,0,marketing,medium
IND38126,76%,57%,5,139,4,0,0,0,sales,medium
IND41372,51%,58%,4,272,3,0,0,0,accounting,medium
IND19757,16%,52%,3,100,4,0,0,0,support,medium
IND17091,65%,60%,5,160,3,0,0,0,technical,medium
IND02928,54%,81%,5,195,4,0,0,0,management,medium
IND18636,66%,68%,4,152,3,0,0,0,marketing,high
IND34698,95%,65%,5,182,3,0,0,0,marketing,low
IND14034,83%,57%,3,137,2,0,0,0,marketing,medium
IND22755,98%,84%,4,182,3,0,0,0,sales,medium
IND34215,72%,72%,3,217,2,0,0,0,sales,medium
IND05196,71%,62%,4,192,4,0,0,0,sales,medium
IND0513,36%,65%,3,116,2,1,0,0,sales,low
IND26584,55%,65%,4,170,4,0,0,0,sales,low
IND28271,64%,52%,3,223,3,0,0,0,sales,low
IND04412,62%,57%,3,174,2,0,0,0,sales,low
IND18726,100%,95%,3,193,6,0,0,0,sales,low
IND11270,91%,91%,6,167,2,1,0,0,sales,low
IND20510,81%,67%,4,225,3,0,0,0,sales,low
IND01236,71%,92%,4,248,3,1,0,0,sales,low
IND22326,97%,74%,3,104,5,0,0,0,sales,low
IND25891,75%,86%,6,148,4,0,0,0,sales,low
IND44777,68%,100%,3,148,4,1,0,0,sales,low
IND16474,87%,68%,5,187,3,0,0,0,sales,low
IND34230,96%,57%,3,151,2,0,0,0,sales,low
IND41069,41%,86%,6,215,5,0,0,0,sales,low
IND25791,81%,61%,4,142,4,0,0,0,sales,low
IND07283,68%,100%,6,258,5,0,0,0,sales,low
IND12218,63%,56%,4,228,3,0,0,0,accounting,low
IND14613,60%,84%,2,221,3,0,0,0,accounting,low
IND39303,66%,97%,3,263,3,0,0,0,accounting,medium
IND31719,69%,82%,4,273,4,0,0,0,hr,medium
IND33246,23%,37%,3,247,4,0,0,0,hr,medium
IND37313,52%,63%,3,225,3,0,0,0,hr,medium
IND18304,65%,86%,4,269,2,1,0,0,hr,medium
IND38428,78%,40%,6,174,3,0,0,0,technical,medium
IND03027,60%,65%,5,201,2,0,0,0,technical,medium
IND01166,90%,62%,3,254,3,0,0,0,technical,medium
IND04622,59%,95%,5,254,2,0,0,0,technical,medium
IND11403,89%,78%,3,185,2,1,0,0,technical,medium
IND01502,96%,85%,4,200,4,0,0,0,technical,medium
IND03526,68%,76%,3,190,3,1,0,0,technical,medium
IND13568,52%,72%,2,160,2,0,0,0,technical,high
IND03766,68%,94%,3,264,2,0,0,0,technical,low
IND11889,60%,59%,3,172,3,0,0,0,technical,medium
IND14419,28%,83%,5,279,4,0,0,0,technical,medium
IND29404,98%,54%,5,260,3,0,0,0,support,medium
IND19279,67%,52%,4,262,2,0,0,0,support,medium
IND21823,86%,60%,5,134,2,1,0,0,support,low
IND04349,83%,90%,3,195,3,0,0,0,support,low
IND23362,79%,86%,3,139,3,0,0,0,support,low
IND27820,54%,86%,4,205,5,0,0,0,support,low
IND33422,51%,86%,5,212,2,0,0,0,support,low
IND44680,75%,65%,4,148,2,0,0,0,support,low
IND21850,51%,67%,4,228,3,0,0,0,support,low
IND09738,73%,74%,5,230,3,0,0,0,support,low
IND10122,17%,40%,4,286,3,0,0,0,support,low
IND20618,88%,59%,4,142,3,0,0,0,technical,low
IND11763,76%,79%,3,161,3,0,0,0,technical,low
IND21148,29%,77%,3,152,3,1,0,0,technical,low
IND09488,62%,97%,4,266,3,0,0,0,management,low
IND19770,50%,85%,2,143,3,0,0,0,IT,low
IND30583,16%,65%,5,165,3,0,0,0,IT,low
IND21194,18%,99%,4,204,6,0,0,0,IT,low
IND06533,86%,68%,4,170,2,0,0,0,IT,low
IND18239,68%,52%,5,203,3,0,0,0,IT,low
IND25260,68%,85%,3,199,3,0,0,0,product_mng,low
IND26073,89%,78%,4,223,3,0,0,0,product_mng,low
IND36208,86%,88%,4,220,2,0,0,0,product_mng,low
IND06453,43%,41%,4,190,3,0,0,0,product_mng,medium
IND43298,85%,58%,4,143,6,1,0,0,IT,medium
IND15072,94%,80%,5,111,4,0,0,1,RandD,medium
IND17670,58%,71%,4,145,3,1,0,1,RandD,medium
IND41310,43%,60%,3,138,3,0,0,1,RandD,medium
IND09434,72%,49%,3,203,3,0,0,1,RandD,medium
IND04082,95%,96%,5,175,3,1,0,1,RandD,medium
IND27158,35%,67%,3,119,3,0,0,1,marketing,medium
IND14898,77%,79%,3,157,3,0,0,1,sales,medium
IND08860,74%,70%,5,135,2,0,0,1,accounting,medium
IND28231,50%,60%,4,200,2,0,0,1,support,medium
IND42128,87%,56%,4,121,2,0,0,1,technical,medium
IND14384,55%,48%,3,162,3,0,0,1,management,high
IND32986,80%,65%,3,135,3,0,0,1,marketing,low
IND33931,49%,52%,4,183,2,0,0,1,marketing,medium
IND39558,54%,92%,4,228,3,0,0,1,marketing,medium
IND03291,21%,87%,4,148,5,0,0,0,sales,medium
IND17633,77%,77%,3,219,2,0,0,0,sales,medium
IND34999,53%,73%,4,147,3,0,0,0,sales,low
IND38947,89%,49%,5,165,6,0,0,0,sales,low
IND04751,25%,59%,4,218,3,1,0,0,sales,low
IND32035,53%,59%,3,231,2,0,0,0,sales,low
IND05894,44%,45%,2,124,3,0,0,0,sales,low
IND29900,70%,44%,2,131,2,0,0,0,sales,low
IND39974,54%,76%,3,199,4,0,0,0,sales,low
IND01347,90%,56%,3,220,3,0,0,0,sales,low
IND05165,69%,80%,5,215,3,0,0,0,sales,low
IND18426,78%,59%,4,180,3,0,0,0,sales,low
IND19904,91%,49%,6,272,6,0,0,0,sales,low
IND28035,92%,61%,2,228,2,0,0,0,sales,low
IND04434,96%,88%,3,168,2,0,0,0,sales,low
IND08169,80%,77%,4,205,2,0,0,0,sales,low
IND11201,52%,67%,3,244,3,0,0,0,sales,low
IND22014,52%,97%,3,185,2,0,0,0,sales,low
IND31473,93%,96%,5,135,3,1,0,0,sales,low
IND37260,89%,90%,4,160,2,0,0,0,accounting,low
IND03501,83%,61%,4,262,4,0,0,0,accounting,low
IND06753,70%,84%,6,225,6,0,0,0,accounting,low
IND10866,89%,74%,4,174,2,0,0,0,hr,low
IND06820,21%,37%,6,266,3,0,0,1,hr,medium
IND35460,67%,78%,4,241,4,0,0,1,hr,medium
IND43609,73%,97%,3,245,2,0,0,1,hr,medium
IND06187,85%,51%,3,261,4,0,0,1,technical,medium
IND35324,54%,85%,4,157,3,0,0,1,technical,medium
IND31897,74%,94%,3,286,6,0,0,1,technical,medium
IND33910,71%,65%,4,263,2,1,0,1,technical,medium
IND24646,76%,52%,2,229,3,0,0,1,technical,medium
IND19383,85%,50%,4,159,2,0,0,1,technical,medium
IND44238,82%,89%,4,196,3,0,0,1,technical,medium
IND27920,71%,79%,4,133,3,0,0,1,technical,medium
IND15521,79%,65%,5,228,3,0,0,1,technical,medium
IND40073,86%,56%,4,247,3,0,0,1,technical,high
IND43174,90%,78%,5,215,3,0,0,1,technical,low
IND27950,65%,80%,6,233,3,1,0,1,support,medium
IND33833,53%,74%,5,237,2,0,0,1,support,medium
IND38648,51%,91%,4,269,5,0,0,1,support,medium
IND25975,100%,76%,6,246,3,1,0,1,support,medium
IND41874,92%,82%,4,168,3,0,0,1,support,low
IND0950,100%,59%,3,168,3,0,0,1,support,low
IND43505,23%,67%,4,163,5,0,0,1,support,low
IND15328,52%,77%,3,142,2,0,0,1,support,low
IND26161,80%,83%,4,183,2,1,0,1,support,low
IND30936,59%,72%,4,264,3,0,0,0,support,low
IND39090,75%,55%,2,184,2,0,0,0,support,low
IND38745,99%,58%,4,138,3,0,0,0,technical,low
IND39962,57%,76%,3,195,3,0,0,0,technical,medium
IND05112,87%,95%,4,251,3,0,0,0,technical,medium
IND21649,52%,47%,3,108,5,0,0,0,management,medium
IND11773,57%,90%,3,144,2,0,0,0,IT,medium
IND40346,32%,77%,6,112,4,0,0,0,IT,medium
IND24949,66%,81%,2,201,3,0,0,0,IT,medium
IND28674,53%,80%,4,204,3,0,0,0,IT,medium
IND40057,55%,62%,5,226,3,0,0,0,IT,medium
IND20121,66%,90%,3,217,4,0,0,0,product_mng,medium
IND08516,69%,92%,4,149,2,0,0,0,product_mng,medium
IND25423,67%,99%,5,237,3,0,0,0,product_mng,medium
IND05097,75%,37%,3,256,3,0,0,0,product_mng,medium
IND12767,70%,98%,4,194,2,0,0,0,IT,medium
IND07436,71%,74%,3,202,2,0,0,0,RandD,medium
IND14824,97%,60%,5,133,2,0,0,0,RandD,medium
IND13399,50%,48%,3,246,3,0,0,0,RandD,medium
IND31344,34%,92%,3,206,3,0,0,0,RandD,medium
IND39995,67%,74%,3,204,3,0,0,0,RandD,medium
IND29980,78%,98%,4,157,3,0,0,0,marketing,medium
IND30805,52%,91%,4,187,2,0,0,0,sales,medium
IND06428,91%,51%,2,211,2,0,0,0,accounting,medium
IND44280,79%,92%,3,204,3,0,0,0,support,medium
IND12920,83%,53%,5,182,2,1,0,0,technical,medium
IND31653,74%,76%,3,244,3,0,0,0,management,medium
IND28439,77%,97%,3,184,3,1,0,0,marketing,medium
IND09470,49%,71%,2,117,3,0,0,0,marketing,high
IND34659,94%,89%,3,230,3,1,0,0,marketing,high
IND17681,99%,91%,3,241,2,0,0,0,sales,high
IND21284,69%,84%,3,227,3,1,0,0,sales,high
IND09277,88%,59%,5,147,4,0,0,0,sales,high
IND22220,89%,90%,3,240,3,0,0,0,sales,high
IND24703,80%,58%,4,238,2,0,0,0,sales,high
IND03021,22%,89%,4,262,4,0,0,0,sales,high
IND20816,87%,83%,4,215,2,0,0,0,sales,high
IND21260,66%,66%,3,211,4,0,0,0,sales,high
IND27549,90%,68%,3,156,3,1,0,0,sales,high
IND06479,95%,54%,4,180,5,0,0,0,sales,high
IND13903,49%,56%,4,260,6,0,0,0,sales,low
IND34958,71%,68%,4,228,2,0,0,0,sales,low
IND05446,20%,96%,2,249,3,0,0,0,sales,low
IND39077,95%,64%,3,242,5,1,0,0,sales,low
IND28493,68%,80%,2,254,2,1,0,0,sales,low
IND32178,93%,68%,3,272,2,1,0,0,sales,low
IND36416,85%,57%,5,210,3,0,0,0,sales,low
IND02920,82%,68%,3,140,2,0,0,0,sales,low
IND19181,87%,42%,5,252,5,0,0,0,sales,low
IND022,88%,84%,3,266,3,0,0,0,accounting,low
IND30238,98%,79%,4,138,3,0,0,0,accounting,low
IND40499,89%,98%,3,220,3,0,0,0,accounting,low
IND43938,92%,51%,5,214,3,0,0,0,hr,low
IND19370,48%,60%,2,121,5,0,0,0,hr,low
IND30424,67%,49%,4,195,3,0,0,0,hr,low
IND05954,84%,55%,3,135,3,0,0,0,hr,medium
IND09275,97%,78%,4,261,2,0,0,0,technical,medium
IND14012,65%,53%,5,205,3,1,0,0,technical,medium
IND24549,79%,87%,5,240,2,1,0,0,technical,medium
IND11418,75%,75%,2,141,4,0,0,0,technical,medium
IND32656,69%,64%,4,200,3,0,0,0,technical,medium
IND37357,85%,60%,4,257,3,0,0,0,technical,medium
IND01760,34%,41%,2,141,3,0,0,0,technical,medium
IND10476,97%,68%,3,185,2,0,0,0,technical,medium
IND42237,39%,99%,6,235,6,0,0,0,technical,medium
IND21996,54%,81%,4,264,4,0,0,0,technical,medium
IND13505,78%,67%,4,260,3,0,0,0,technical,medium
IND42259,49%,79%,4,158,3,0,0,0,support,high
IND07990,17%,83%,6,195,5,0,0,0,support,high
IND31756,98%,81%,3,180,2,1,0,0,support,high
IND22925,90%,100%,2,114,5,0,0,0,support,high
IND25899,24%,89%,5,228,4,1,0,0,support,high
IND29817,92%,79%,5,243,3,1,0,0,support,high
IND01113,36%,72%,3,179,3,0,0,0,support,high
IND06672,19%,76%,2,158,3,0,0,0,support,high
IND10313,75%,76%,4,254,4,0,0,0,support,low
IND06686,91%,81%,3,220,3,1,0,0,support,low
IND29764,72%,95%,5,171,3,0,0,0,support,low
IND25608,62%,64%,4,142,2,0,0,0,technical,low
IND41302,97%,75%,3,241,2,0,0,0,technical,low
IND34017,69%,64%,3,275,3,0,0,0,technical,low
IND01868,98%,56%,3,157,2,0,0,0,management,low
IND33881,62%,53%,5,169,3,0,0,0,IT,low
IND42549,59%,82%,2,233,2,0,0,0,IT,medium
IND09467,73%,98%,4,160,3,0,0,0,IT,medium
IND06542,71%,79%,3,189,3,0,0,0,IT,medium
IND40642,85%,58%,4,273,4,0,0,0,IT,medium
IND22650,80%,94%,4,141,3,1,0,0,product_mng,medium
IND23431,48%,38%,3,134,3,0,0,0,product_mng,medium
IND30226,64%,40%,3,248,3,0,0,0,product_mng,medium
IND22829,19%,64%,6,222,5,0,0,0,product_mng,medium
IND38135,82%,69%,5,219,3,0,0,0,IT,medium
IND39740,99%,96%,4,202,3,0,0,0,RandD,medium
IND39367,45%,58%,3,200,2,0,0,0,RandD,medium
IND42418,89%,89%,3,138,2,0,0,0,RandD,medium
IND02272,75%,78%,4,158,5,1,0,0,RandD,medium
IND25428,80%,86%,3,136,2,0,0,0,RandD,medium
IND32976,78%,49%,4,222,2,0,0,0,marketing,medium
IND29432,95%,76%,3,236,2,1,0,0,sales,medium
IND43081,68%,67%,4,135,2,0,0,0,accounting,medium
IND14549,82%,97%,5,235,3,0,0,0,support,medium
IND0932,90%,69%,4,274,2,0,0,0,technical,medium
IND11446,59%,99%,3,235,2,0,0,0,management,medium
IND03615,66%,57%,3,169,4,1,0,0,marketing,medium
IND12931,63%,56%,5,286,4,0,0,0,marketing,medium
IND14382,73%,78%,3,166,2,0,0,0,marketing,medium
IND15504,63%,93%,3,236,4,0,0,0,sales,high
IND07771,87%,62%,5,197,2,0,0,0,sales,low
IND28923,62%,87%,6,169,2,1,0,0,sales,medium
IND0842,53%,90%,3,210,3,0,0,0,sales,medium
IND10402,94%,83%,4,156,2,0,0,0,sales,medium
IND22234,94%,55%,5,231,2,0,0,0,sales,medium
IND06996,55%,64%,3,101,2,1,0,0,sales,medium
IND13897,58%,72%,4,259,3,0,0,0,sales,medium
IND16631,98%,88%,5,203,5,1,0,0,sales,medium
IND24876,74%,76%,5,255,4,0,0,0,sales,medium
IND42646,65%,48%,3,131,3,1,0,0,sales,medium
IND01411,97%,79%,2,272,2,0,0,0,sales,medium
IND03474,58%,75%,4,253,2,0,0,0,sales,low
IND0726,49%,77%,2,254,2,0,0,0,sales,low
IND17176,69%,98%,3,214,2,0,0,0,sales,low
IND21203,55%,49%,5,195,3,0,0,0,sales,low
IND30178,65%,89%,4,240,3,0,0,0,sales,low
IND28662,87%,49%,4,149,2,0,0,0,sales,low
IND31616,12%,70%,4,276,4,0,0,0,sales,low
IND31610,65%,84%,4,247,4,0,0,0,accounting,high
IND12094,23%,66%,4,212,4,1,0,0,accounting,low
IND11759,62%,77%,4,256,3,0,0,0,accounting,high
IND04214,86%,72%,4,178,2,0,0,0,hr,high
IND23255,85%,60%,4,255,4,0,0,0,hr,low
IND33766,74%,76%,3,224,2,0,0,0,hr,low
IND30542,53%,76%,2,204,4,0,0,0,hr,high
IND09388,99%,44%,6,104,6,0,0,0,technical,low
IND38559,48%,81%,5,113,3,0,0,0,technical,medium
IND39901,72%,74%,3,243,2,0,0,0,technical,high
IND17214,76%,72%,3,242,5,1,0,0,technical,medium
IND22836,41%,70%,4,177,3,0,0,0,technical,medium
IND37886,85%,88%,3,235,2,0,0,0,technical,medium
IND41884,62%,49%,4,175,3,0,0,0,technical,medium
IND33103,16%,78%,4,280,6,0,0,0,technical,high
IND35087,58%,61%,3,205,2,0,0,0,technical,medium
IND03657,73%,95%,4,243,3,0,0,0,technical,medium
IND13637,28%,76%,3,150,2,0,0,0,technical,medium
IND03286,77%,61%,4,178,2,1,0,0,support,high
IND20923,85%,86%,3,231,3,0,0,0,support,medium
IND34734,56%,76%,3,134,2,0,0,0,support,high
IND36811,81%,100%,5,143,2,0,0,0,support,low
IND04946,83%,87%,3,156,3,0,0,0,support,medium
IND07464,49%,48%,4,249,3,0,0,0,support,medium
IND26469,81%,97%,3,247,3,0,0,0,support,medium
IND34878,56%,92%,5,222,4,0,0,0,support,medium
IND06117,77%,83%,3,160,3,0,0,0,support,low
IND24166,73%,50%,4,224,4,1,0,0,support,low
IND25102,95%,72%,4,235,2,0,0,0,support,low
IND40551,69%,68%,5,167,3,0,0,0,technical,low
IND07574,79%,89%,3,104,4,0,0,0,technical,low
IND12420,63%,57%,5,160,2,0,0,0,technical,low
IND21090,80%,79%,4,168,3,0,0,0,management,low
IND36198,64%,61%,2,153,2,0,0,0,IT,low
IND14548,92%,90%,4,249,3,0,0,0,IT,low
IND44711,96%,75%,4,177,2,0,0,0,IT,low
IND35336,56%,85%,3,225,3,0,0,0,IT,high
IND30806,37%,61%,3,186,2,0,0,0,IT,low
IND43666,50%,82%,3,133,2,1,0,0,product_mng,low
IND09707,49%,58%,4,213,4,1,0,0,product_mng,low
IND40298,100%,73%,3,245,2,1,0,0,product_mng,low
IND42137,82%,75%,5,160,3,1,0,0,product_mng,high
IND14911,52%,54%,4,212,3,0,0,0,IT,low
IND21264,76%,96%,4,135,3,1,0,1,RandD,low
IND06007,20%,53%,3,149,4,0,0,1,RandD,low
IND07554,60%,90%,4,178,3,0,0,1,RandD,high
IND12837,69%,90%,6,224,4,0,0,1,RandD,low
